Age,Sex,Education,Marital_Status,Job_Position,Shifts,Working_days/week,Working_hours/week_excbreak,Break_timeHrs,Job_Experience,Travelling_Time,SalaryPer Annum,Family_Type,Family_Members,Dependent_Members,Earning_Members,Felt_stress,Stress_past,S1,S2,S3,S4,S5,S6,S7,S8,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,How stress shows its ill effect in job performance?,Health_Problems,Physical_mental_problems,Coping_Stress,CopingMethods_beneficial,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,Organisation_Stress,Beneficial_Org,Company_Programs,Members
25,Male,Graduate,Single,Associate,Day or Night,6,8,1,1,1,2,2,8,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
22,Male,HSC,Single,Associate,Day only,5,8,1,1,3,1,1,4,2,2,1,,2,3,4,3,2,2,4,4,1,4,4,3,3,4,4,4,4,3,3,4,3,4,3,Lack of concentration,Restlessness;Back pain,Under/Over Eating;Violence,0,,,,,,,,,,,,,,0,,Effective training and development program;Motivational lectures,Suresh Konar
22,Male,Graduate,Single,Associate,Day only,5,8,1,1,1,1,1,2,0,2,1,,1,3,3,3,2,3,2,3,1,3,3,3,4,5,4,3,3,3,1,4,3,3,3,Lack of concentration,None,Poor performance in job,1,1,3,3,3,3,5,5,3,5,5,5,3,3,1,1,Health club,Suresh Konar
25,Male,Graduate,Single,Associate,Day only,5,9,1,1,1,1,2,6,3,3,0,1,3,3,4,3,4,4,2,5,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,Can't complete your work within specific time,None,Poor performance in job,0,,,,,,,,,,,,,,1,1,Motivational lectures;Health club,Suresh Konar
22,Female,Graduate,Single,Manager,Day only,6,8,1,1,2,2,2,8,3,5,1,,1,1,1,2,1,2,4,4,3,3,2,4,4,4,3,4,4,4,4,4,4,4,3,Lack of concentration,Headache;Back pain,None,0,,,,,,,,,,,,,,0,,Motivational lectures,Anshika Yadav
24,Male,Graduate,Single,Associate,Day only,5,8,1,1,2,2,1,3,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling;Motivational lectures,Aishwarya Ashokan
26,Female,Graduate,Single,Team Leader,Day only,6,7,1,1,2,2,1,5,4,1,1,,1,3,2,2,2,2,5,3,1,1,5,5,5,5,5,5,1,1,1,1,3,1,3,Lack of concentration,Headache;Tension;Restlessness,Under/Over Eating;Poor performance in job,0,,,,,,,,,,,,,,1,1,Motivational lectures,Suresh Konar
26,Female,Post Graduate,Single,Associate,Day only,5,8.5,1,1,4,2,1,4,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling,Aishwarya Ashokan
29,Male,Graduate,Married,Associate,Day or Night,7,8,1,1,1,1,2,8,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Effective training and development program,Anshika Yadav
31,Male,Post Graduate,Married,Trainee,Day only,5,8,1,2,1,1,2,8,6,2,1,,2,2,3,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,Can't complete your work within specific time,Headache;Stomach disorder;Anxiety;Depression,Increased Smoking;Excessive alcohol;Under/Over Eating;Violence,1,1,3,3,4,4,4,4,4,4,2,4,4,5,1,0,Employee counselling;Effective training and development program;Motivational lectures,Anshika Yadav
33,Male,Graduate,Single,Associate,Day or Night,4,8,1,1,1,1,2,8,3,5,1,,3,3,3,2,3,3,1,3,5,4,5,4,5,5,4,3,3,4,4,3,3,4,4,Committing more errors,Headache;Depression;Back pain,None,0,,,,,,,,,,,,,,1,1,Health club,Anshika Yadav
25,Female,Post Graduate,Single,Trainee,Day only,6,8,1,1,2,1,1,3,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Health club,Anshika Yadav
28,Male,HSC,Married,Team Leader,Day or Night,5,8,1,1,5,2,2,7,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
28,Male,HSC,Married,Team Leader,Day or Night,5,8,1,1,5,2,2,7,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
58,Female,Graduate,Married,Senior Associate,Day only,6,7,1,5,4,2,1,4,2,2,1,,3,3,5,2,3,4,2,2,2,2,5,3,3,2,3,4,3,3,1,5,1,4,3,Losing patience while dealing with customers or clients,Back pain;Others,None,0,,,,,,,,,,,,,,0,,Effective training and development program,Anshika Yadav
58,Female,Graduate,Married,Senior Associate,Day only,6,7,1,5,4,2,1,4,2,2,1,,3,3,5,2,3,4,2,2,2,2,5,3,3,2,3,4,3,3,1,5,1,4,3,Losing patience while dealing with customers or clients,Back pain;Others,None,0,,,,,,,,,,,,,,0,,Effective training and development program,Anshika Yadav
25,Male,HSC,Married,Trainee,Day only,6,8,1,2,3,1,2,8,6,2,1,,2,2,2,3,1,2,3,3,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,Low morale,Tension,None,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,1,Employee counselling,Anshika Yadav
19,Male,Post Graduate,Single,Manager,Day only,5,8,1,2,1,1,1,8,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Motivational lectures;Health club,Anshika Yadav
30,Male,Post Graduate,Married,Associate,Day only,6,8,1,1,2,2,2,8,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Effective training and development program,Anshika Yadav
19,Male,SSC,Single,Team Leader,Day or Night,5,8,1,2,2,1,1,6,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Health club,Anshika Yadav
25,Female,Graduate,Married,Team Leader,Day only,5,8,1,1,4,1,2,7,4,3,1,,1,2,3,1,3,2,3,3,2,2,1,1,2,1,1,1,2,2,1,2,1,2,2,Can't complete your work within specific time,Depression,Poor performance in job,0,,,,,,,,,,,,,,0,,Effective training and development program,Anshika Yadav
31,Male,Post Graduate,Married,Senior Associate,Day only,5,8,1,2,2,3,1,2,1,1,1,,2,1,2,2,3,2,3,4,3,3,4,4,4,4,4,4,4,5,4,3,4,4,3,Committing more errors,Tension;Anxiety;Insecurity;Restlessness;Others,Poor performance in job;Others,1,1,4,4,3,3,4,4,4,5,2,3,3,3,1,1,Effective training and development program;Motivational lectures,Raj Shah
29,Female,Post Graduate,Single,Trainee,Day only,6,8,1,1,2,1,1,5,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program,Anshika Yadav
40,Male,Graduate,Married,Senior Associate,Day or Night,5,8,1,2,3,2,2,8,5,3,1,,1,1,3,2,2,2,5,5,4,2,2,1,4,3,5,5,4,2,5,4,3,2,4,Lack of concentration,None,Poor performance in job,1,1,4,3,3,3,3,4,3,5,3,1,1,1,1,1,Effective training and development program,Anshika Yadav
37,Female,Graduate,Married,Senior Associate,Day only,6,8,1,2,2,2,1,5,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Effective training and development program,Anshika Yadav
50,Female,Post Graduate,Married,Team Leader,Day only,6,8,1,3,2,2,1,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Health club,Anshika Yadav
28,Male,Graduate,Married,Senior Associate,Day only,5,8,1,1,2,2,1,3,2,1,1,,2,2,3,2,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,4,5,Lack of concentration,Headache;Tension;Anxiety;Insomnia;Restlessness,Increased Smoking;Excessive alcohol;Suicidal Thoughts;Violence,0,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Motivational lectures;Health club,Raj Shah
35,Male,Post Graduate,Married,Manager,Day or Night,6,8,1,3,2,4,1,2,0,2,1,,2,4,4,4,4,4,2,5,5,4,5,3,5,5,5,5,5,5,4,5,4,5,4,Low morale,Insecurity;Insomnia;Others,Poor performance in job;Withdrawal from relationship;Violence;Others,1,1,5,5,3,3,3,4,3,3,4,3,3,2,1,1,Employee counselling;Effective training and development program;Health club,Suresh Konar
27,Male,Graduate,Married,Associate,Day only,6,9,1,2,3,3,2,5,2,3,1,,4,4,5,3,5,3,2,5,5,4,3,5,5,4,5,4,5,4,5,5,4,4,5,Losing patience while dealing with customers or clients,None,None,0,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Motivational lectures,Raj Shah
19,Male,HSC,Single,Manager,Day only,5,7,1,2,2,4,2,4,0,4,1,,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Can't complete your work within specific time,Headache,Frequent hospitalization,0,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Motivational lectures;Health club,Anshika Yadav
19,Male,HSC,Single,Manager,Day only,5,8,1,1,1,4,2,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Motivational lectures;Health club,Anshika Yadav
30,Female,HSC,Married,Associate,Day only,6,7,1,1,1,1,1,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Motivational lectures;Health club,Anshika Yadav
30,Female,HSC,Married,Associate,Day only,6,7,1,1,1,1,1,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Motivational lectures;Health club,Anshika Yadav
47,Male,SSC,Married,Manager,Day only,6,10,1,5,1,2,2,6,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Effective training and development program,Raj Shah
23,Male,Graduate,Single,Trainee,Day only,5,9.5,1,1,2,1,1,4,2,2,0,1,1,1,1,1,1,1,4,1,5,3,3,3,3,3,3,3,2,1,1,1,1,1,3,Committing more errors,Back pain,None,1,1,4,4,3,4,1,5,3,5,5,5,5,1,1,1,Effective training and development program,Raj Shah
25,Male,SSC,Single,Associate,Day or Night,5,8,1,1,5,1,2,7,3,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program,Anshika Yadav
19,Male,HSC,Single,Trainee,Day or Night,7,8,1,1,4,2,2,7,4,3,1,,1,2,1,2,3,2,3,3,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,Lack of concentration,None,None,0,,,,,,,,,,,,,,0,,Motivational lectures,Anshika Yadav
30,Male,Graduate,Single,Team Leader,Day or Night,6,9,1,2,1,1,1,5,1,4,1,,1,3,2,2,1,3,3,3,3,3,4,3,3,3,3,3,4,3,2,3,3,2,2,Lack of concentration,Insomnia,Increased Smoking;Under/Over Eating,0,,,,,,,,,,,,,,0,,Effective training and development program,Anshika Yadav
37,Male,Graduate,Single,Trainee,Day only,6,8,1,1,2,2,2,7,5,2,1,,2,1,1,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,2,Losing patience while dealing with customers or clients,Headache,None,0,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
23,Female,Post Graduate,Single,Trainee,Day only,6,10,1,1,4,1,1,4,2,2,1,,2,1,4,4,5,3,3,3,1,3,3,4,3,2,2,3,1,1,1,1,1,1,2,Committing more errors,Stomach disorder;Back pain,Under/Over Eating,0,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Health club,Sheetal Gorde
51,Male,Graduate,Single,Senior Associate,Day only,6,9,1,5,2,2,2,6,3,3,1,,3,3,3,3,3,3,3,3,2,3,3,4,2,2,3,3,2,2,2,3,3,3,2,Low morale,Headache;Stomach disorder;Anxiety;Restlessness;Back pain,Under/Over Eating,0,,,,,,,,,,,,,,0,,Employee counselling;Motivational lectures;Health club,Anshika Yadav
23,Female,Post Graduate,Single,Trainee,Day only,5,8,1,1,2,1,2,6,4,2,1,,2,3,2,2,3,1,2,3,4,3,3,2,1,3,4,4,4,3,3,4,3,3,3,Committing more errors,Headache,Under/Over Eating,1,1,4,5,3,3,2,4,2,3,4,5,4,3,0,,Effective training and development program,Anshika Yadav
25,Male,HSC,Single,Associate,Day only,6,8,1,2,1,1,1,4,1,3,1,,3,1,4,2,1,3,2,2,2,2,2,5,3,5,4,2,4,4,5,4,2,4,4,Can't complete your work within specific time,Headache;Tension;Insecurity;Back pain,Poor performance in job,0,,,,,,,,,,,,,,0,,Motivational lectures,Sheetal Gorde
25,Male,Post Graduate,Single,Associate,Day only,6,8,1,1,3,1,2,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Motivational lectures,Anshika Yadav
28,Female,Post Graduate,Married,Trainee,Day only,6,8,1,1,1,1,2,5,3,2,1,,3,3,3,3,3,3,2,3,4,4,4,4,4,4,5,5,5,4,5,5,5,5,4,Can't complete your work within specific time,Headache;Stomach disorder;Depression;Back pain,Frequent crying;Poor performance in job,0,,,,,,,,,,,,,,0,,Effective training and development program,Anshika Yadav
25,Female,Post Graduate,Single,Trainee,Day only,6,8,1,1,2,1,2,8,5,3,1,,4,5,4,5,5,2,3,5,4,4,5,3,5,5,3,5,5,5,5,5,3,5,4,Low morale,Headache;Stomach disorder;Tension;Back pain,Under/Over Eating;Frequent crying,0,,,,,,,,,,,,,,0,,Health club,Anshika Yadav
24,Female,Post Graduate,Single,Trainee,Day only,6,7,1,1,2,1,1,4,2,2,1,,1,2,3,3,3,3,4,3,5,5,4,4,4,3,5,4,4,4,5,5,4,4,4,Can't complete your work within specific time,Headache,Poor performance in job,1,1,5,5,4,5,4,4,5,5,5,5,5,4,1,1,Employee counselling;Effective training and development program;Health club,Anshika Yadav
23,Male,Graduate,Single,Associate,Day or Night,7,8,1,1,1,2,1,5,3,2,1,,3,2,2,1,4,4,4,3,4,4,4,2,4,2,1,2,2,2,2,4,2,2,2,Can't complete your work within specific time,Anxiety;Back pain,Under/Over Eating,0,,,,,,,,,,,,,,1,1,Motivational lectures,Anshika Yadav
25,Male,Post Graduate,Single,Senior Associate,Day only,6,8,1,1,1,2,1,5,4,1,1,,1,1,1,1,1,2,2,2,2,2,3,4,3,1,3,3,3,3,1,4,2,2,3,Losing patience while dealing with customers or clients,Back pain,Under/Over Eating,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,Health club,Anshika Yadav
28,Male,Graduate,Single,Team Leader,Day only,6,9,1,1,3,1,1,3,1,2,1,,3,1,3,1,3,3,3,3,2,2,2,2,2,2,4,5,3,3,2,5,5,5,5,Lack of concentration,Stomach disorder,Increased Smoking;Excessive alcohol;Poor performance in job;Withdrawal from relationship,0,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
35,Female,Post Graduate,Single,Senior Associate,Day only,5,8,1,1,3,1,1,4,3,1,1,,1,4,4,4,4,3,5,5,3,5,5,4,4,4,3,4,4,4,2,5,2,2,2,Committing more errors,Headache;Tension;Anxiety;Depression;Insomnia,Poor performance in job;Withdrawal from relationship,0,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Motivational lectures;Health club,Anshika Yadav
25,Female,Post Graduate,Married,Trainee,Day only,6,8,1,1,2,1,2,7,5,2,1,,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,Can't complete your work within specific time,Tension;Back pain,None,0,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
23,Female,Post Graduate,Single,Trainee,Day only,6,8,1,1,1,1,1,4,1,3,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Can't complete your work within specific time,Tension,None,0,,,,,,,,,,,,,,1,1,Motivational lectures,Anshika Yadav
24,Male,Graduate,Single,Trainee,Day only,5,8,1,1,2,1,2,4,2,2,0,1,1,1,2,1,2,5,5,4,4,4,3,4,3,3,3,4,3,3,2,2,1,3,4,Can't complete your work within specific time,Headache;Back pain,None,0,,,,,,,,,,,,,,1,1,Effective training and development program,Anshika Yadav
24,Male,Graduate,Single,Trainee,Day only,5,8,1,1,2,1,2,4,2,2,0,1,1,1,2,1,2,5,5,4,4,4,3,4,3,3,3,4,3,3,2,2,1,3,4,Can't complete your work within specific time,Headache;Back pain,None,0,,,,,,,,,,,,,,1,1,Effective training and development program,Anshika Yadav
25,Female,Graduate,Single,Team Leader,Day only,6,8,1,1,2,1,1,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling,Anshika Yadav
24,Male,Graduate,Single,Team Leader,Day only,6,8,1,1,1,1,2,5,3,2,0,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lack of concentration,Tension,Frequent crying,1,1,2,2,3,3,3,3,2,3,3,2,3,3,1,1,Employee counselling,Anshika Yadav
20,Female,Graduate,Single,Associate,Day only,6,7,1,1,2,1,2,5,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program,Raj Shah
26,Female,Graduate,Single,Trainee,Day only,6,8,1,1,2,1,1,8,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Health club,Anshika Yadav
21,Male,Graduate,Single,Associate,Day only,6,9,1,1,2,1,1,4,1,3,0,1,2,1,3,3,2,3,3,4,2,4,5,3,4,3,1,2,1,2,1,2,3,3,2,Committing more errors,Back pain;None,None,1,1,3,4,3,3,3,3,3,4,3,4,4,2,1,1,Effective training and development program,Sheetal Gorde
20,Female,Graduate,Single,Trainee,Day only,6,8,1,1,2,1,1,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling,Raj Shah
21,Female,Graduate,Single,Trainee,Day only,6,8,1,1,2,1,1,5,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
24,Male,Post Graduate,Single,Trainee,Day only,5,7,1,1,2,1,1,5,2,3,1,,2,3,2,2,2,3,3,3,2,1,3,2,4,4,3,4,5,2,1,2,2,3,3,Losing patience while dealing with customers or clients,Depression;Insecurity,None,0,,,,,,,,,,,,,,1,1,Effective training and development program,Anshika Yadav
25,Female,Post Graduate,Single,Trainee,Day only,7,8,1,1,1,1,2,6,4,2,1,,1,1,2,1,2,2,2,2,4,4,3,1,1,4,1,4,1,1,1,1,1,1,1,Can't complete your work within specific time,Tension,Excessive alcohol,1,0,5,5,5,5,5,5,5,5,5,5,5,5,1,1,Health club,Anshika Yadav
27,Male,Graduate,Married,Manager,Day only,5,8,1,2,1,2,1,3,1,2,1,,1,1,3,3,3,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,Lack of concentration,Headache;Tension;Depression,Under/Over Eating;Poor performance in job,0,,,,,,,,,,,,,,0,,Effective training and development program,Aishwarya Ashokan
23,Female,Graduate,Single,Manager,Day only,5,8,1,1,1,1,1,3,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling,Sheetal Gorde
24,Male,Graduate,Single,Team Leader,Day or Night,5,9,1,1,3,1,2,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program,Anshika Yadav
24,Male,Graduate,Single,Team Leader,Day or Night,5,9,1,1,3,1,2,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program,Anshika Yadav
23,Female,Graduate,Single,Associate,Day only,5,7,1,1,3,1,1,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Motivational lectures,Suresh Konar
27,Male,Graduate,Married,Associate,Day only,5,8,1,1,5,3,2,4,2,2,1,,2,2,3,2,3,4,4,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,4,Lack of concentration,Back pain,None,1,1,5,5,3,5,3,5,2,5,5,4,4,3,1,1,Employee counselling;Effective training and development program;Motivational lectures,Raj Shah
22,Male,Graduate,Single,Associate,Day only,5,7,1,1,3,1,1,4,1,3,0,1,1,2,3,2,3,4,3,4,4,3,2,3,2,4,4,1,1,2,1,4,2,3,1,Can't complete your work within specific time,Headache,None,0,,,,,,,,,,,,,,1,0,Employee counselling;Effective training and development program;Health club,Suresh Konar
27,Male,Graduate,Single,Associate,Day only,5,9,1,1,1,2,1,3,2,1,1,,3,3,3,4,4,2,2,3,1,4,5,3,2,1,2,3,3,4,3,5,4,5,2,Lack of concentration,Stomach disorder;Tension;Anxiety;Depression;Insecurity;Restlessness;Back pain,Excessive alcohol;Under/Over Eating;Frequent crying;Poor performance in job;Withdrawal from relationship;Gambling;Violence,0,,,,,,,,,,,,,,0,,Effective training and development program,Raj Shah
30,Female,Post Graduate,Married,Senior Associate,Day only,5,8.5,1,1,2,2,1,2,0,2,1,,1,1,3,1,1,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Losing patience while dealing with customers or clients,Headache;Chest pain;Anxiety;Depression;High/Low Blood Pressure;Back pain,Frequent crying,0,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Motivational lectures,Anshika Yadav
30,Female,Post Graduate,Married,Manager,Day or Night,5,8,1,1,2,2,2,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Motivational lectures;Health club,Anshika Yadav
30,Male,Post Graduate,Married,Team Leader,Day only,6,10,1,2,2,2,2,6,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Effective training and development program;Motivational lectures;Health club,Raj Shah
28,Male,Graduate,Single,Senior Associate,Day only,5,9,1,2,2,3,1,3,1,2,1,,2,3,4,1,3,3,4,4,1,1,3,2,2,1,1,1,1,3,1,1,2,1,1,Losing patience while dealing with customers or clients,Depression;Restlessness,Increased Smoking,0,,,,,,,,,,,,,,0,,Effective training and development program;Health club,Raj Shah
23,Female,Graduate,Single,Associate,Day only,6,8,1,1,1,1,1,5,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Motivational lectures,Anshika Yadav
21,Female,Post Graduate,Single,Trainee,Day or Night,5,8,1,2,3,1,2,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Effective training and development program,Raj Shah
22,Male,Post Graduate,Single,Manager,Day only,6,7,1,1,4,4,1,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Employee counselling;Effective training and development program;Motivational lectures;Health club,Akash Kadge
23,Male,Post Graduate,Single,Trainee,Day only,5,8,1,2,2,1,1,5,3,2,1,,5,3,2,5,4,4,3,5,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,Low morale,Headache;Tension;Depression;Insecurity;Back pain,Withdrawal from relationship;Violence,0,,,,,,,,,,,,,,0,,Motivational lectures,Raj Shah
22,Male,Graduate,Single,Associate,Day only,7,8,1,1,1,1,1,4,1,3,1,,2,1,1,1,2,3,4,4,4,3,3,4,3,4,4,2,3,4,4,4,4,4,4,Lack of concentration,None,None,0,,,,,,,,,,,,,,1,1,Effective training and development program;Motivational lectures;Health club,Raj Shah
21,Female,HSC,Single,Associate,Day or Night,5,9.5,1,1,2,1,1,3,2,1,1,,1,3,3,4,3,3,3,3,4,4,4,4,4,4,2,3,3,2,2,2,2,5,1,Losing patience while dealing with customers or clients,Headache;Tension;High/Low Blood Pressure,None,0,,,,,,,,,,,,,,0,,Motivational lectures;Health club,Anshika Yadav
22,Female,Graduate,Single,Associate,Day or Night,5,7,1,1,2,1,1,4,2,2,0,1,2,2,1,2,1,3,3,4,2,2,3,3,3,3,1,1,1,1,1,1,3,3,3,Lack of concentration,Headache;Tension;Back pain,Under/Over Eating;Frequent crying,0,,,,,,,,,,,,,,1,1,Motivational lectures,Raj Shah
29,Male,Post Graduate,Married,Senior Associate,Day only,6,10,1,2,5,4,1,2,1,1,1,,3,4,5,3,5,3,3,2,3,4,5,5,4,2,3,5,5,4,4,5,2,4,4,Can't complete your work within specific time,Stomach disorder;High/Low Blood Pressure;Back pain,Under/Over Eating;Withdrawal from relationship,0,,,,,,,,,,,,,,0,,Effective training and development program;Motivational lectures,Raj Shah
39,Male,Graduate,Married,Manager,Day only,5.5,8,1,2,2,2,2,6,3,3,1,,3,4,5,5,5,5,1,3,2,5,5,4,5,4,5,5,5,5,5,5,3,5,5,Can't complete your work within specific time,Headache;Tension;Insecurity;Back pain,Poor performance in job,0,,,,,,,,,,,,,,0,,Motivational lectures;Health club,Raj Shah
21,Female,Graduate,Single,Manager,Day only,5,9,1,1,2,2,1,6,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling,Raj Shah
22,Female,Graduate,Married,Associate,Day only,6,9,1,1,2,1,2,5,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Motivational lectures,Anshika Yadav
22,Male,HSC,Single,Trainee,Day only,5,9,1,1,2,1,2,8,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Motivational lectures,Raj Shah
22,Female,Graduate,Single,Trainee,Day only,6,8,1,1,2,1,1,5,4,1,1,,1,2,3,1,4,3,3,3,4,2,3,3,3,3,3,3,2,5,5,5,5,4,3,Lack of concentration,Headache;Tension;Insecurity;Back pain,Frequent crying;Withdrawal from relationship,0,,,,,,,,,,,,,,0,,Motivational lectures;Health club,Anshika Yadav
22,Male,Graduate,Single,Associate,Day or Night,5,9,1,1,2,1,1,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program,Raj Shah
22,Male,Graduate,Single,Trainee,Day or Night,4,8,1,1,5,1,2,6,3,3,0,1,3,3,5,5,1,3,2,2,4,3,4,3,4,4,4,3,3,3,3,5,4,5,5,Increased Absenteeism,Headache;Back pain,None,1,1,3,4,5,5,5,4,3,5,4,5,3,5,0,,Health club,Raj Shah
19,Female,HSC,Single,Trainee,Day only,5,10,1,1,3,1,1,5,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program,Raj Shah
35,Male,Ph.D,Married,Senior Associate,Day only,5,8,1,3,2,4,2,5,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Effective training and development program;Health club,Anshika Yadav
28,Male,Graduate,Single,Team Leader,Day only,6,9,1,2,1,1,2,6,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Motivational lectures;Health club,Anshika Yadav
31,Female,Post Graduate,Single,Manager,Day or Night,5,8,1,2,5,4,1,8,3,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling;Effective training and development program;Motivational lectures;Health club,Raj Shah
29,Male,Graduate,Single,Manager,Day or Night,6,8,1,3,1,2,2,3,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Employee counselling,Anshika Yadav
